idx,x_in,y_err,y_hat,residual_abs,gt_mask,rnn_mask,pred_owner
51,0.9682006096,0.9839718537,0.9150256514549255,0.06894620224507442,0,0,0
52,1.5244009597,1.2346663349,1.2765504121780396,0.041884077278039555,0,0,0
53,0.6368004009,0.7979977448,0.6766047477722168,0.12139299702778317,0,0,0
54,1.2642007959,1.1243668422,1.114498496055603,0.009868346144396911,0,0,0
55,1.2384007797,1.1128345695,1.097716212272644,0.015118357227355883,0,0,0
56,0.2854001797,0.5342285833,0.4093756675720215,0.12485291572797852,0,0,0
57,1.7290010885,1.3149148594,1.3943541049957275,0.07943924559572757,0,0,0
58,0.0912000574,0.301993472,0.2533891201019287,0.048604351898071274,0,0,0
59,0.173200109,0.4161731717,0.32019734382629395,0.09597582787370607,0,0,0
60,1.9370012195,1.3917619116,1.5053752660751343,0.11361335447513432,0,0,0
61,1.3800008688,1.174734382,1.1882685422897339,0.013534160289733865,0,0,0
62,1.0662006713,1.0325699351,0.9826726317405701,0.04989730335942988,0,0,0
63,1.8328011539,1.3538098661,1.4508451223373413,0.09703525623734133,0,0,0
64,1.2204007683,1.8117891536,1.0859349966049194,0.7258541569950805,1,1,0
65,0.2346001477,0.4843553938,0.36928844451904297,0.11506694928095701,0,0,0
66,0.3598002265,0.5998334987,0.4673226475715637,0.1325108511284363,0,0,0
67,1.4690009248,1.2120234836,1.2431776523590088,0.031154168759008893,0,0,0
68,1.2952008154,1.1380688972,1.1344987154006958,0.0035701817993041285,0,0,0
69,1.1352007147,1.0654579834,1.0293834209442139,0.03607456245578611,0,0,0
70,0.2702001701,0.5198078202,0.39742809534072876,0.12237972485927129,0,0,0
71,0.446400281,0.6681319335,0.5337673425674438,0.13436459093255615,0,0,0
72,1.2280007731,1.108151963,1.0909162759780884,0.017235687021911694,0,0,0
73,0.6166003882,0.7852390641,0.6616482138633728,0.12359085023662719,0,0,0
74,1.3258008347,1.1514342511,1.1540616750717163,0.002627423971716336,0,0,0
75,1.9286012142,1.3887408734,1.5010589361190796,0.11231806271907963,0,0,0
76,1.6468010368,1.283277459,1.3480584621429443,0.06478100314294433,0,0,0
77,0.023800015,0.1542725344,0.1972445249557495,0.04297199055574952,0,0,0
78,1.5416009706,1.2416122463,1.2867845296859741,0.04517228338597401,0,0,0
79,0.419400264,0.647611198,0.513158917427063,0.134452280572937,0,0,0
80,1.0338006509,0.309688231,0.9604716300964355,0.6507833990964356,1,1,0
81,0.3260002052,0.5709642763,0.44110333919525146,0.12986093710474855,0,0,0
82,1.1202007052,1.0583953443,1.019296407699585,0.03909893660041508,0,0,0
83,0.8962005642,0.9466787013,0.8644236326217651,0.08225506867823484,0,0,0
84,1.0678006723,1.0333444108,0.9837645292282104,0.04957988157178961,0,0,0
85,0.3806002396,0.6169280666,0.48337510228157043,0.13355296431842956,0,0,0
86,0.0274000173,0.1655295053,0.20027421414852142,0.03474470884852143,0,0,0
87,0.6876004329,0.8292167583,0.7140144109725952,0.11520234732740475,0,0,0
88,1.131000712,1.0634851721,1.0265629291534424,0.03692224294655766,0,0,0
89,1.2924008137,1.1368380771,1.1326996088027954,0.004138468297204545,0,0,0
90,1.4764009295,1.2150723967,1.2476712465286255,0.0325988498286256,0,0,0
91,1.5626009838,1.2500403924,1.2991975545883179,0.04915716218831778,0,0,0
92,1.439000906,1.1995836385,1.2248460054397583,0.025262366939758252,0,0,0
93,0.0748000471,0.2734959726,0.23983681201934814,0.03365916058065188,0,0,0
94,1.6672010496,1.2912013978,1.3596771955490112,0.06847579774901114,0,0,0
95,0.1980001247,0.444972049,0.340114951133728,0.10485709786627195,0,0,0
96,1.6950010671,2.0089937136,1.3753732442855835,0.6336204693144163,1,1,0
97,0.7382004648,0.8591859313,0.7509832382202148,0.10820269307978514,0,0,0
98,0.3374002124,0.5808616118,0.44996559619903564,0.1308960156009643,0,0,0
99,1.4256008975,1.1939853001,1.216599464416504,0.02261416431650387,0,0,0
100,1.6712010521,1.2927494156,1.3619455099105835,0.0691960943105836,0,0,0
101,0.5062003187,0.71147756,0.5790866613388062,0.1323908986611938,0,0,0
102,0.4258002681,0.6525337291,0.518052339553833,0.13448138954616695,0,0,0
103,1.3018008196,1.1409648634,1.1387333869934082,0.0022314764065918258,0,0,0
104,0.4770003003,0.6906520831,0.5570120811462402,0.1336400019537598,0,0,0
105,0.7198004532,0.8484105449,0.7375743389129639,0.11083620598703614,0,0,0
106,0.8486005343,0.9211951662,0.8305809497833252,0.09061421641667478,0,0,0
107,0.6156003876,0.7846020567,0.6609066128730774,0.12369544382692266,0,0,0
108,0.0592000373,0.2433105777,0.22688210010528564,0.016428477594714358,0,0,0
109,0.8652005447,0.9301615688,0.8424171805381775,0.08774438826182251,0,0,0
110,1.4310009009,1.1962444987,1.2199269533157349,0.023682454615734816,0,0,0
111,0.8916005613,0.9442460276,0.8611664175987244,0.08307961000127562,0,0,0
112,1.9178012074,2.0919186449,1.495489478111267,0.5964291667887327,1,1,0
113,1.5766009926,1.2556277281,1.3074225187301636,0.05179479063016368,0,0,0
114,1.253200789,1.1194645097,1.1073583364486694,0.012106173251330565,0,0,0
115,1.7036010725,1.3052206985,1.380196452140808,0.074975753640808,0,0,0
116,0.8030005055,0.8961029546,0.797885537147522,0.09821741745247803,0,0,0
117,1.885401187,1.3730991175,1.478641390800476,0.10554227330047605,0,0,0
118,0.629000396,0.7930954518,0.670835018157959,0.12226043364204098,0,0,0
119,0.2592001632,0.5091170426,0.3887571096420288,0.1203599329579712,0,0,0
120,1.1000006925,1.0488091782,1.0056527853012085,0.043156392898791474,0,0,0
121,1.5056009479,1.227029318,1.2652952671051025,0.038265949105102504,0,0,0
122,1.0834006821,1.0408653524,0.9943900108337402,0.046475341566259765,0,0,0
123,1.6262010238,1.2752258712,1.336238980293274,0.061013109093273954,0,0,0
124,1.1920007505,1.0917878686,1.0672272443771362,0.02456062422286376,0,0,0
125,1.1956007527,1.0934352987,1.0696066617965698,0.023828636903430178,0,0,0
126,1.0616006684,1.0303400741,0.9795308113098145,0.050809262790185494,0,0,0
127,1.7050010734,1.3057568967,1.380980372428894,0.0752234757288941,0,0,0
128,1.5062009483,1.9343454344,1.2656556367874146,0.6686897976125854,1,1,0
129,1.0530006629,1.0261582052,0.9736478924751282,0.05251031272487183,0,0,0
130,0.5980003765,0.7733048405,0.6478357315063477,0.12546910899365238,0,0,0
131,1.7702011145,1.3304890506,1.4170382022857666,0.0865491516857666,0,0,0
132,1.1434007199,1.0692991721,1.034881353378296,0.03441781872170413,0,0,0
133,1.5930010029,1.2621414349,1.3170064687728882,0.054865033872888214,0,0,0
134,0.3076001937,0.5546171595,0.4267568588256836,0.12786030067431642,0,0,0
135,0.384400242,0.6200001948,0.4863012135028839,0.1336989812971161,0,0,0
136,1.6264010239,1.2753042867,1.33635413646698,0.061049849766980024,0,0,0
137,0.3854002426,0.6208061231,0.487070769071579,0.13373535402842107,0,0,0
138,1.1154007022,1.0561253247,1.016060709953308,0.04006461474669187,0,0,0
139,1.7142010792,1.3092750204,1.3861210346221924,0.07684601422219228,0,0,0
140,0.8044005064,0.896883775,0.7988932132720947,0.09799056172790532,0,0,0
141,0.092200058,0.3036446245,0.2542133033275604,0.04943132117243959,0,0,0
142,0.473400298,0.6880409126,0.5542834401130676,0.13375747248693237,0,0,0
143,0.8190005156,0.9049864723,0.8093875050544739,0.09559896724552608,0,0,0
144,0.5524003478,1.4503080482,0.6138070225715637,0.8365010256284362,1,1,0
145,0.578200364,0.7603948736,0.6330891251564026,0.12730574844359743,0,0,0
146,0.8884005593,0.9425500301,0.8588987588882446,0.08365127121175542,0,0,0
147,1.2892008116,1.1354297912,1.1306416988372803,0.004788092362719709,0,0,0
148,0.6666004197,0.816456012,0.6985853314399719,0.11787068056002803,0,0,0
149,1.8798011835,1.371058417,1.4757086038589478,0.10465018685894778,0,0,0
150,0.7160004508,0.846168098,0.7348001599311829,0.11136793806881717,0,0,0
151,1.1374007161,1.0664899042,1.0308595895767212,0.035630314623278814,0,0,0
152,1.5270009614,1.2357188035,1.2781013250350952,0.04238252153509525,0,0,0
153,0.1076000677,0.3280244921,0.26687490940093994,0.06114958269906007,0,0,0
154,1.3698008624,1.1703849202,1.1818748712539673,0.011489951053967218,0,0,0
155,1.1862007468,1.0891284342,1.0633888244628906,0.025739609737109426,0,0,0
156,0.6076003825,0.779487256,0.6549695730209351,0.12451768297906496,0,0,0
157,1.3124008263,1.1456006397,1.1455169916152954,8.364808470462393e-05,0,0,0
158,0.5306003341,0.7284231833,0.5974546670913696,0.13096851620863037,0,0,0
159,1.0260006459,1.0129168998,0.9551024436950684,0.05781445610493163,0,0,0
160,0.3984002508,-0.0758820954,0.4970639944076538,0.5729460898076538,1,1,0
161,0.0606000382,0.2461707499,0.22804716229438782,0.018123587605612196,0,0,0
162,0.3332002098,0.577234969,0.44670286774635315,0.1305321012536469,0,0,0
163,0.4664002936,0.6829350577,0.5489730834960938,0.1339619742039062,0,0,0
164,0.7350004627,0.8573216796,0.7486541271209717,0.10866755247902837,0,0,0
165,0.6746004247,0.8213406261,0.7044689059257507,0.1168717201742493,0,0,0
166,0.3516002214,0.5929588694,0.46097734570503235,0.13198152369496763,0,0,0
167,1.6352010295,1.2787497914,1.3414134979248047,0.0626637065248048,0,0,0
168,0.1724001085,0.4152109204,0.3195527195930481,0.09565820080695192,0,0,0
169,0.6622004169,0.8137569763,0.6953461766242981,0.1184107996757019,0,0,0
170,0.1220000768,0.3492850936,0.2786632180213928,0.07062187557860716,0,0,0
171,1.7360010929,1.3175739418,1.3982328176498413,0.08065887584984122,0,0,0
172,1.5170009551,1.2316659265,1.2721288204193115,0.04046289391931146,0,0,0
173,1.0026006312,1.0012994711,0.9389381408691406,0.062361330230859435,0,0,0
174,0.2434001532,0.4933560104,0.376265287399292,0.117090723000708,0,0,0
175,0.9790006164,0.9894445995,0.9225519299507141,0.06689266954928585,0,0,0
176,1.3354008407,0.4485238008,1.1601622104644775,0.7116384096644776,1,1,0
177,1.9710012409,1.4039235166,1.5227041244506836,0.11878060785068367,0,0,0
178,0.0226000142,0.1503330111,0.19623377919197083,0.04590076809197083,0,0,0
179,1.8122011409,1.3461802034,1.439807415008545,0.09362721160854481,0,0,0
180,0.6392004024,0.7995000952,0.678378701210022,0.12112139398997801,0,0,0
181,1.77900112,1.3337920075,1.421838641166687,0.08804663366668697,0,0,0
182,1.7962011308,1.3402242837,1.4311755895614624,0.09095130586146238,0,0,0
183,0.0940000592,0.3065942908,0.255696177482605,0.05089811331739502,0,0,0
184,0.7828004928,0.8847601325,0.7833190560340881,0.10144107646591183,0,0,0
185,0.7708004853,0.8779524388,0.7746422290802002,0.10331020971979976,0,0,0
186,1.6384010315,1.2800004026,1.3432493209838867,0.06324891838388669,0,0,0
187,0.3548002234,0.5956510915,0.4634547233581543,0.13219636814184565,0,0,0
188,1.4156008912,1.1897902717,1.2104219198226929,0.020631648122692914,0,0,0
189,1.0486006602,1.0240120408,0.9706335067749023,0.053378534025097624,0,0,0
190,1.1396007175,1.0675208275,1.0323349237442017,0.03518590375579844,0,0,0
191,1.8424011599,1.3573507871,1.455959439277649,0.09860865217764903,0,0,0
192,0.1368000861,-0.337206691,0.2907288670539856,0.6279355580539856,1,1,0
193,1.4398009065,1.1999170412,1.225337266921997,0.025420225721997092,0,0,0
194,1.7238010853,1.312936055,1.391466498374939,0.07853044337493897,0,0,0
195,0.7884004964,0.8879191945,0.7873623371124268,0.10055685738757325,0,0,0
196,1.9510012283,1.3967824555,1.5125380754470825,0.11575561994708261,0,0,0
197,1.4446009095,1.2019155165,1.2282816171646118,0.02636610066461187,0,0,0
198,0.1482000933,0.3849676521,0.2999890446662903,0.08497860743370972,0,0,0
199,1.9894012525,1.4104613615,1.531988263130188,0.12152690163018809,0,0,0
200,1.3836008711,1.1762656462,1.1905200481414795,0.014254401941479422,0,0,0
201,1.1100006988,1.0535657066,1.0124155282974243,0.04115017830257561,0,0,0
202,1.7824011222,1.3350659613,1.4236890077590942,0.08862304645909425,0,0,0
203,1.593201003,1.262220663,1.3171230554580688,0.05490239245806894,0,0,0
204,0.1190000749,0.3449638747,0.27621132135391235,0.06875255334608765,0,0,0
205,0.5574003509,0.7465924928,0.6175497770309448,0.12904271576905513,0,0,0
206,1.1566007282,1.0754537312,1.0437073707580566,0.031746360441943455,0,0,0
207,1.0176006407,1.0087619345,0.9493095278739929,0.05945240662600715,0,0,0
208,1.1046006954,1.7580715022,1.008765697479248,0.7493058047207519,1,1,0
209,1.5524009774,1.2459538421,1.2931796312332153,0.04722578913321529,0,0,0
210,0.822800518,0.907083523,0.8121144771575928,0.09496904584240717,0,0,0
211,1.7622011094,1.3274792312,1.4126604795455933,0.08518124834559315,0,0,0
212,1.6172010181,1.2716921866,1.3310476541519165,0.05935546755191656,0,0,0
213,1.5464009736,1.2435437157,1.2896298170089722,0.04608610130897217,0,0,0
214,1.1072006971,1.0522360462,1.010523796081543,0.04171225011845703,0,0,0
215,1.3248008341,1.1509999279,1.1534253358840942,0.0024254079840941856,0,0,0
216,1.8528011665,1.3611763902,1.4614793062210083,0.10030291602100827,0,0,0
217,0.1794001129,0.4235565048,0.3251884877681732,0.0983680170318268,0,0,0
218,0.2092001317,0.4573840089,0.3490697145462036,0.10831429435379641,0,0,0
219,1.7192010824,1.3111830847,1.388907551765442,0.077724467065442,0,0,0
220,1.0048006326,1.0023974422,0.9404615163803101,0.061935925819689874,0,0,0
221,0.0522000329,0.2284732647,0.22104842960834503,0.00742483509165498,0,0,0
222,1.1126007005,1.0547988908,1.0141712427139282,0.04062764808607189,0,0,0
223,0.6110003847,0.7816651356,0.6574935913085938,0.1241715442914062,0,0,0
224,0.3800002392,-0.0906300535,0.4829128384590149,0.5735428919590149,1,1,0
225,1.1758007403,1.0843434604,1.0564912557601929,0.027852204639807088,0,0,0
226,0.2048001289,0.452548482,0.3455546796321869,0.10699380236781308,0,0,0
227,1.4680009242,1.2116108797,1.2425693273544312,0.03095844765443112,0,0,0
228,1.1644007331,1.0790740163,1.0489087104797363,0.030165305820263777,0,0,0
229,1.7232010849,1.3127075396,1.3911327123641968,0.0784251727641967,0,0,0
230,0.7448004689,0.8630182319,0.7557833194732666,0.10723491242673344,0,0,0
231,0.239800151,0.489693936,0.3734128177165985,0.11628111828340149,0,0,0
232,1.548600975,1.2444279706,1.290932059288025,0.0465040886880248,0,0,0
233,1.1302007115,1.0631089834,1.0260251760482788,0.03708380735172123,0,0,0
234,0.2178001371,0.4666906223,0.3559289872646332,0.11076163503536685,0,0,0
235,0.3140001977,0.5603572051,0.4317529797554016,0.12860422534459837,0,0,0
236,1.8944011927,1.3763724756,1.4833422899246216,0.1069698143246216,0,0,0
237,1.2344007771,1.1110359025,1.095103144645691,0.015932757854309143,0,0,0
238,1.6466010367,1.283199531,1.3479441404342651,0.06474460943426519,0,0,0
239,0.5706003592,0.7553809364,0.6274170279502869,0.12796390844971317,0,0,0
240,0.0692000436,-0.4440126363,0.2351936250925064,0.6792062613925064,1,1,0
241,0.0784000494,0.2800000878,0.24281752109527588,0.03718256670472414,0,0,0
242,1.6410010331,1.2810156252,1.344739556312561,0.06372393111256103,0,0,0
243,1.1792007424,1.0859100986,1.058748483657837,0.02716161494216318,0,0,0
244,0.7694004844,0.8771547661,0.7736289501190186,0.10352581598098143,0,0,0
245,0.84180053,0.9174968824,0.8257220983505249,0.09177478404947514,0,0,0
246,1.7048010733,1.3056803104,1.3808683156967163,0.07518800529671621,0,0,0
247,1.8386011575,1.3559502782,1.4539371728897095,0.09798689468970956,0,0,0
248,1.7454010989,1.3211362907,1.4034250974655151,0.0822888067655152,0,0,0
249,0.2590001631,0.5089205857,0.3885992765426636,0.12032130915733641,0,0,0
250,1.7660011118,1.3289097454,1.4147413969039917,0.08583165150399164,0,0,0
251,1.038800654,1.0192157049,0.9639085531234741,0.05530715177652579,0,0,0
252,1.3738008649,1.172092515,1.1843847036361694,0.012292188636169543,0,0,0
253,1.3828008706,1.1759255375,1.1900197267532349,0.014094189253234912,0,0,0
254,1.4412009073,1.2005002736,1.2261964082717896,0.02569613467178966,0,0,0
255,0.5032003168,0.7093661372,0.576823353767395,0.13254278343260495,0,0,0
256,1.9814012474,2.1146941986,1.5279595851898193,0.5867346134101807,1,1,0
257,1.6914010649,1.3005387592,1.3733495473861694,0.07281078818616948,0,0,0
258,0.7226004549,0.8500590888,0.7396173477172852,0.11044174108271487,0,0,0
259,1.2878008108,1.1348131169,1.129740834236145,0.0050722826638549545,0,0,0
260,0.897400565,0.9473122847,0.8652728796005249,0.08203940509947505,0,0,0
261,0.1522000958,0.3901283066,0.30323144793510437,0.0868968586648956,0,0,0
262,0.0596000375,0.2441311888,0.22721514105796814,0.01691604774203187,0,0,0
263,0.7018004418,0.8377353051,0.7244188785552979,0.1133164265447022,0,0,0
264,1.9444012241,1.3944178796,1.5091661214828491,0.11474824188284916,0,0,0
265,1.3928008769,1.1801698506,1.1962627172470093,0.016092866647009263,0,0,0
266,1.3252008343,1.1511736768,1.1536799669265747,0.0025062901265746618,0,0,0
267,1.7968011312,1.340448108,1.4315003156661987,0.09105220766619881,0,0,0
268,1.5108009512,1.2291464317,1.2684155702590942,0.0392691385590942,0,0,0
269,1.5388009688,1.2404841669,1.2851227521896362,0.04463858528963627,0,0,0
270,0.4838003046,0.6955575491,0.5621618032455444,0.13339574585445557,0,0,0
271,0.2232001405,0.4724406209,0.360228955745697,0.11221166515430298,0,0,0
272,1.9196012085,2.0925683845,1.4964191913604736,0.5961491931395262,1,1,0
273,0.3824002407,0.6183851878,0.4847613573074341,0.13362383049256588,0,0,0
274,1.8088011388,1.3449167772,1.43797767162323,0.09306089442323007,0,0,0
275,0.7156004505,0.8459317056,0.7345080375671387,0.1114236680328613,0,0,0
276,1.5396009693,1.2408065801,1.2855974435806274,0.04479086348062755,0,0,0
277,0.4348002737,0.6593938684,0.5249249339103699,0.13446893448963015,0,0,0
278,0.5000003148,0.7071070033,0.5744081139564514,0.13269888934354857,0,0,0
279,1.6528010406,1.2856130986,1.3514846563339233,0.06587155773392328,0,0,0
280,1.6102010137,1.2689369619,1.3269985914230347,0.05806162952303473,0,0,0
281,1.9818012477,1.4077646276,1.5281614065170288,0.12039677891702882,0,0,0
282,1.9612012347,1.4004289466,1.5177326202392578,0.11730367363925787,0,0,0
283,0.6260003941,0.7912018667,0.6686139106750488,0.1225879560249512,0,0,0
284,1.698001069,1.3030737005,1.377057433128357,0.073983732628357,0,0,0
285,0.5024003163,0.7088020286,0.5762196779251099,0.1325823506748901,0,0,0
286,0.6170003884,0.7854937227,0.6619449257850647,0.12354879691493525,0,0,0
287,1.7604011083,1.3268010807,1.411673903465271,0.08487282276527108,0,0,0
288,0.2318001459,1.1885279235,0.36706554889678955,0.8214623746032104,1,1,0
289,1.1972007537,1.0941666937,1.070663571357727,0.02350312234227303,0,0,0
290,0.2404001513,0.4903061809,0.37388843297958374,0.11641774792041626,0,0,0
291,1.7054010737,1.3059100555,1.3812042474746704,0.07529419197467035,0,0,0
292,1.7680011131,1.3296620296,1.4158357381820679,0.08617370858206796,0,0,0
293,0.7870004955,0.8871304835,0.7863519191741943,0.10077856432580568,0,0,0
294,1.9808012471,1.4074094095,1.52765691280365,0.12024750330364986,0,0,0
295,1.4108008882,1.1877713953,1.2074495553970337,0.019678160097033714,0,0,0
296,0.4328002725,0.6578755751,0.5233985185623169,0.13447705653768316,0,0,0
297,1.4290008997,1.1954082563,1.2186954021453857,0.023287145845385826,0,0,0
298,1.4750009286,1.2144961623,1.2468222379684448,0.03232607566844492,0,0,0
299,0.1608001012,0.4009988792,0.31019067764282227,0.09080820155717773,0,0,0
300,1.9462012253,1.3950631614,1.5100864171981812,0.11502325579818118,0,0,0
301,0.7474004705,0.8645232618,0.757672905921936,0.10685035587806402,0,0,0
302,0.9856006205,0.9927742039,0.927142858505249,0.06563134539475102,0,0,0
303,0.5646003555,0.7513989322,0.6229343414306641,0.12846459076933592,0,0,0
304,1.1390007171,0.3601681176,1.0319327116012573,0.6717645940012573,1,1,0
305,0.1588001,0.3984973021,0.30857378244400024,0.08992351965599976,0,0,0
306,0.2708001705,0.5203846367,0.39790043234825134,0.12248420435174867,0,0,0
307,1.9872012511,1.4096812583,1.530881643295288,0.12120038499528807,0,0,0
308,0.0828000521,0.287749982,0.24645602703094482,0.04129395496905519,0,0,0
309,0.7554004756,0.869137777,0.763481616973877,0.10565616002612299,0,0,0
310,1.3106008251,1.1448147558,1.1443666219711304,0.0004481338288695458,0,0,0
311,1.4684009245,1.211775938,1.2428127527236938,0.031036814723693906,0,0,0
312,1.5440009721,1.2425783561,1.2882076501846313,0.045629294084631455,0,0,0
313,0.7938004998,0.8909548246,0.7912576794624329,0.09969714513756711,0,0,0
314,1.3588008555,1.1656761365,1.1749569177627563,0.009280781262756443,0,0,0
315,0.8680005465,0.931665469,0.8444101810455322,0.0872552879544678,0,0,0
316,1.8862011875,1.3733903985,1.4790600538253784,0.10566965532537842,0,0,0
317,1.421600895,1.1923090601,1.2141309976577759,0.02182193755777595,0,0,0
318,1.5912010018,1.2614281592,1.3159574270248413,0.05452926782484124,0,0,0
319,0.733800462,0.8566215392,0.747780442237854,0.10884109696214594,0,0,0
320,1.9102012026,2.0891719339,1.4915560483932495,0.5976158855067504,1,1,0
321,0.9746006136,0.9872186249,0.9194878339767456,0.0677307909232544,0,0,0
322,1.0256006457,1.0127194305,0.9548267126083374,0.057892717891662615,0,0,0
323,1.3482008488,1.1611205139,1.1682683229446411,0.007147809044641074,0,0,0
324,0.8614005423,0.9281166638,0.8397108316421509,0.08840583215784914,0,0,0
325,0.7302004597,0.8545176764,0.7451580762863159,0.10935960011368406,0,0,0
326,0.4862003061,0.6972806505,0.5639781951904297,0.1333024553095703,0,0,0
327,0.1274000802,0.3569314783,0.28307148814201355,0.07385999015798644,0,0,0
328,1.0262006461,1.0130156195,0.9552401304244995,0.05777548907550045,0,0,0
329,0.6438004053,0.8023717375,0.6817770004272461,0.12059473707275392,0,0,0
330,0.0618000389,0.248596136,0.229045569896698,0.019550566103301997,0,0,0
331,0.050800032,0.2253886242,0.2198801040649414,0.005508520135058592,0,0,0
332,1.5754009918,1.2551497882,1.306719183921814,0.05156939572181396,0,0,0
333,0.1960001234,0.4427190116,0.3385133147239685,0.10420569687603148,0,0,0
334,1.9550012308,1.3982135854,1.5145775079727173,0.11636392257271733,0,0,0
335,1.3968008794,1.181863308,1.1987543106079102,0.0168910026079101,0,0,0
336,1.1528007258,0.3666139329,1.04116952419281,0.6745555912928101,1,1,0
337,0.5070003192,0.7120395484,0.5796898603439331,0.13234968805606695,0,0,0
338,0.3182002003,0.5640923684,0.4350281357765198,0.1290642326234802,0,0,0
339,0.8634005436,0.9291934907,0.8411355018615723,0.08805798883842775,0,0,0
340,0.527400332,0.7262233347,0.5950498580932617,0.13117347660673828,0,0,0
341,1.5704009887,1.2531564101,1.303784966468811,0.05062855636881114,0,0,0
342,1.7926011286,1.3388805501,1.4292261600494385,0.09034560994943841,0,0,0
343,0.7528004739,0.8676407514,0.7615945339202881,0.10604621747971188,0,0,0
344,1.6148010166,1.2707482111,1.3296605348587036,0.0589123237587037,0,0,0
345,0.5536003485,0.7440432436,0.6147054433822632,0.12933780021773678,0,0,0
346,0.1006000633,0.3171751304,0.2611267864704132,0.0560483439295868,0,0,0
347,1.836201156,1.3550650002,1.4526585340499878,0.09759353384998781,0,0,0
348,1.2474007853,1.1168709793,1.1035844087600708,0.01328657053992921,0,0,0
349,1.0614006682,1.030243014,0.9793940782546997,0.05084893574530036,0,0,0
